caseno_2011,prev_address_2011,age_2011,distance_to_work_2011,no_of_cars_2011,country_birth_2011,deprived_edu_2011,deprived_employ_2011,deprived_health_2011,deprived_housing_2011,deprived_2011,health_activity_limited_2011,child_2011,ethnicity_2011,general_health_2011,edu_2011,illness_in_house_2011,occupation_2011,prev_region_2011,social_grade_2011,sex_2011,tenure_2011,travel_mode_to_work_2011,travel_mode_to_work_2001,place_of_work_2011,live_near_work_2011,workplace_2011
2830690,1,14,,1,1,0,0,0,1,2,3,,1,1,15,0,14,,,1,1,,,,,
2830724,1,5,,3,1,0,0,1,0,2,1,1,1,1,11,1,,,1,1,1,,,,,
2830732,1,9,1,1,1,0,0,0,0,1,3,4,1,1,15,0,61,,3,2,5,10,10,1,2,3
2830739,1,8,1,1,1,0,0,0,0,1,3,2,1,1,12,0,53,,4,2,1,7,7,1,3,3
2830742,2,7,3,1,11,0,0,0,0,1,3,1,9,1,15,0,51,8,1,2,1,8,8,1,3,3
2830755,1,15,,1,1,0,0,0,0,1,3,1,1,2,10,0,41,,,2,0,,,,,
2830799,1,14,,1,1,1,0,0,0,2,3,,1,2,10,0,44,,,1,0,,,,,
2830807,1,9,8,2,1,0,0,1,0,2,1,3,1,5,12,1,53,,3,2,4,7,1,2,1,2
2830826,1,1,,1,1,0,1,1,0,3,3,4,1,2,,1,,,,2,5,,,,,
2830818,2,1,,1,1,0,0,0,1,2,3,4,1,1,,0,,8,,1,5,,,,,
2830828,1,14,,1,1,0,0,1,0,2,3,1,1,2,12,1,53,,,2,0,,,,,
2830874,1,11,1,3,3,0,0,0,0,1,3,3,1,1,14,0,53,,3,2,0,9,9,1,3,3
2830878,1,10,7,2,1,0,0,0,1,2,3,3,1,2,11,0,71,,3,1,4,8,8,1,4,4
2830882,1,3,,1,1,0,0,0,0,1,3,6,1,3,,0,,,,2,5,,,,,
2830902,1,11,,2,1,0,1,1,0,3,2,1,1,3,15,1,53,,2,1,0,,,,,
2830917,1,6,,3,1,0,0,0,0,1,3,2,1,2,12,0,33,,2,2,0,,,,,
2830970,1,1,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2830962,1,2,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2830965,1,7,3,2,1,0,0,0,0,1,3,2,1,1,14,0,22,,2,1,1,7,7,1,4,4
2830985,1,3,,2,1,0,0,0,0,1,3,5,1,1,,0,,,,1,1,,,,,
2830996,1,8,3,2,3,1,0,0,0,2,3,4,1,2,11,0,42,,3,2,1,7,7,1,3,3
2831036,1,15,,1,1,0,0,0,0,1,3,1,1,2,13,0,71,,,1,1,,,,,
2831039,1,15,,2,1,0,0,1,0,2,3,1,1,1,16,1,75,,,2,0,,,,,
2831052,1,3,,3,1,0,0,1,0,2,1,5,1,2,,1,,,,2,1,,,,,
2831072,1,4,7,3,1,0,0,1,0,2,3,3,1,1,14,1,52,,3,2,1,8,8,1,4,4
2831065,1,5,,1,1,0,1,1,0,3,3,1,1,1,12,1,,,3,1,3,,,,,
2831115,1,13,8,2,1,0,0,0,0,1,3,1,1,2,14,0,33,,2,1,1,1,1,2,1,2
2831125,1,3,,1,1,0,1,1,0,3,3,6,1,2,,1,,,,2,3,,,,,
2831136,1,9,3,2,1,0,0,0,0,1,3,4,1,1,14,0,13,,2,1,1,7,7,1,3,3
2831142,1,10,4,3,1,0,0,0,0,1,3,1,1,2,10,0,53,,3,2,0,7,7,1,3,3
2831168,1,7,3,1,1,0,0,0,0,1,3,1,1,2,12,0,43,,4,2,3,7,7,1,4,4
2831189,1,7,5,2,1,0,0,0,1,2,3,1,1,1,12,0,13,,2,1,1,7,7,1,4,4
2831208,1,9,4,1,1,0,0,0,0,1,3,3,3,1,10,0,13,,2,1,3,7,7,1,4,4
2831220,1,2,,0,1,1,1,1,0,4,3,6,1,1,,1,,,,1,3,,,,,
2831210,1,15,,0,7,1,0,0,0,2,3,2,1,3,10,0,51,,,2,3,,,,,
2831224,1,3,,2,1,0,0,0,0,1,3,3,1,1,,0,,,,2,1,,,,,
2831259,1,10,2,2,10,0,0,0,1,2,3,3,1,1,16,0,53,,3,2,1,7,7,1,3,3
2831258,1,5,,1,1,0,0,0,0,1,3,1,1,1,14,0,,,1,2,1,,,,,
2831281,1,2,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2831289,1,14,,1,1,0,0,1,0,2,2,1,1,2,15,1,13,,,1,0,,,,,
2831300,1,15,3,0,11,1,0,0,0,2,3,,10,2,16,0,25,,,2,0,7,7,1,4,4
2831342,1,10,3,3,1,0,0,0,0,1,3,3,1,2,10,0,14,,2,2,1,7,7,1,4,4
2831335,1,7,,2,1,0,1,1,0,3,3,5,1,1,11,2,96,,3,2,4,,,,,
2831358,1,2,,2,1,0,0,0,1,2,3,6,1,1,,0,,,,1,1,,,,,
2831357,1,2,,2,1,0,0,0,1,2,3,6,1,1,,0,,,,2,1,,,,,
2831388,1,9,,3,1,0,0,0,0,1,3,5,1,3,12,0,33,,4,2,1,,,,,
2831442,1,18,8,1,1,0,0,1,0,2,3,1,1,2,14,1,24,,,1,0,1,1,2,1,2
2831431,1,17,,1,1,0,0,0,0,1,3,,1,2,12,0,42,,,2,0,,,,,
2831449,1,18,,1,7,0,0,1,0,2,2,1,1,3,16,1,31,,,2,0,,,,,
2831468,1,3,,1,1,1,0,0,0,2,3,6,1,1,,0,,,,2,5,,,,,
2831475,1,2,,3,1,0,0,0,0,1,3,4,1,2,,0,,,,2,1,,,,,
2831524,1,14,8,4,1,0,0,1,0,2,2,1,1,2,14,2,61,,,2,0,1,1,2,1,2
2831540,,5,,3,,0,0,1,0,2,,,,,,2,,,,2,0,,,,,
2831536,1,11,3,4,1,0,0,0,0,1,3,3,1,2,15,0,14,,1,2,0,7,7,1,4,4
2831562,,7,,4,,1,0,0,0,2,,,,,,0,,,,2,0,,,,,
2831552,1,14,,2,1,0,0,0,0,1,3,1,1,1,10,0,51,,,2,0,,,,,
2831608,1,13,8,2,1,0,0,0,0,1,3,1,1,1,15,0,24,,2,1,0,1,1,2,1,2
2831604,3,6,,4,1,0,0,0,0,1,3,1,1,1,15,0,53,9,1,2,0,,,,,
2831616,1,14,8,3,1,0,0,0,0,1,3,1,1,1,15,0,24,,,1,1,1,1,2,1,2
2831615,1,17,,1,1,1,0,1,0,3,1,1,1,4,10,2,74,,,1,0,,,,,
2831649,1,17,,2,6,0,0,1,0,2,3,1,2,2,10,1,53,,,2,0,,,,,
2831675,1,3,,3,1,0,0,0,0,1,3,6,1,1,,0,,,,1,1,,,,,
2831682,1,3,,1,1,0,0,0,0,1,3,6,1,1,,0,,,,1,1,,,,,
2831691,1,16,,2,11,0,0,0,1,2,3,,13,2,11,0,75,,,2,6,,,,,
2831704,1,12,,1,1,1,0,1,0,3,1,1,1,4,10,2,,,4,2,3,,,,,
2831739,1,14,,1,1,0,0,1,0,2,1,1,1,3,13,1,74,,,1,0,,,,,
2831748,1,7,8,0,1,0,0,0,0,1,3,,1,2,14,0,42,,2,1,1,4,1,2,1,2
2831762,1,8,4,2,1,0,0,0,0,1,3,4,1,2,14,0,24,,2,1,1,7,7,1,4,4
2831771,1,12,4,3,1,1,0,0,0,2,3,1,1,1,10,0,94,,4,2,0,7,7,1,3,3
2831775,1,9,,3,1,0,0,0,0,1,3,6,1,2,11,0,96,,3,2,0,,,,,
2831791,1,13,8,2,1,0,0,0,0,1,3,1,1,1,12,0,43,,2,1,0,1,1,2,1,2
2831852,1,13,,1,1,0,1,1,0,3,2,1,1,3,15,1,21,,1,1,1,,,,,
2831849,1,13,2,3,1,0,0,0,0,1,3,1,1,2,15,0,21,,1,1,0,7,7,1,3,3
2831859,1,9,8,2,1,0,0,0,0,1,3,4,1,1,15,0,26,,1,2,0,7,1,2,1,2
2831855,1,11,,1,7,1,0,0,0,2,3,1,3,2,10,0,81,,3,2,9,,,,,
2831868,1,1,,1,1,0,0,1,0,2,3,4,1,1,,1,,,,1,5,,,,,
2831929,1,14,,1,1,1,0,1,0,3,3,1,1,2,11,1,81,,,1,0,,,,,
2831920,1,7,,2,1,0,0,0,0,1,3,2,1,2,14,0,42,,2,2,8,,,,,
2831957,1,4,3,2,1,0,0,0,0,1,3,5,1,1,11,0,94,,2,1,3,8,8,1,3,3
2831955,1,14,,1,1,0,0,1,0,2,2,,1,3,12,1,96,,,1,3,,,,,
2831972,,1,,0,1,1,0,0,1,3,3,6,1,1,,0,,,,2,3,,,,,
2832037,1,16,1,2,1,1,0,0,0,2,3,1,1,1,10,0,14,,,1,0,7,7,1,3,3
2832030,2,1,,2,1,0,0,0,0,1,3,6,1,1,,0,,8,,1,3,,,,,
2832040,1,10,1,1,1,0,0,1,0,2,2,3,1,2,12,1,52,,3,2,1,10,10,1,3,3
2832044,1,8,,1,1,1,1,1,0,4,3,4,1,3,11,1,95,,4,2,3,,,,,
2832060,1,5,,2,1,0,0,1,0,2,2,4,1,2,14,1,,,2,2,0,,,,,
2832106,1,10,3,2,1,0,0,1,0,2,2,5,1,3,11,1,53,,2,2,1,7,7,1,3,3
2832100,1,13,,1,1,0,0,0,0,1,3,1,1,2,10,0,14,,2,1,0,,,,,
2832123,1,12,3,2,1,0,0,1,0,2,3,5,1,2,15,1,21,,1,1,1,7,7,1,4,4
2832124,1,14,,1,1,1,0,1,0,3,1,,1,4,10,1,75,,,2,0,,,,,
2832153,1,3,,1,1,0,0,0,0,1,3,3,1,1,,0,,,,1,1,,,,,
2832186,1,9,3,3,7,0,0,0,0,1,3,3,3,2,14,0,53,,3,2,1,7,7,1,3,3
2832195,1,15,,2,1,0,0,1,0,2,2,1,1,2,10,2,14,,,2,0,,,,,
2832202,1,2,,3,1,0,0,0,0,1,3,2,1,1,,0,,,,2,1,,,,,
2832209,1,7,5,1,1,0,0,0,0,1,3,4,1,2,15,0,24,,1,1,1,3,3,1,4,4
2832213,1,13,,2,1,1,0,0,0,2,3,1,1,2,11,0,33,,3,2,0,,,,,
2832221,1,2,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2832257,1,3,,1,1,0,0,0,0,1,3,3,1,1,,0,,,,2,5,,,,,
2832259,1,2,,1,1,0,0,1,1,3,1,2,1,3,,1,,,,1,5,,,,,
2832262,1,5,7,2,1,0,1,1,0,3,3,4,1,1,12,1,2,,1,1,3,7,7,1,4,4
2832302,1,7,1,2,7,1,0,0,0,2,3,3,1,3,11,0,73,,3,2,4,10,10,1,3,3
2832314,1,18,,0,1,1,0,1,0,3,1,,1,2,10,1,96,,,2,0,,,,,
2832343,3,8,4,2,1,0,0,0,0,1,3,6,1,2,14,0,14,9,3,2,5,7,7,1,4,4
2832360,1,9,5,1,1,0,0,0,0,1,3,,5,1,15,0,33,,1,2,1,7,7,1,4,4
2832357,1,6,2,1,1,1,0,0,1,3,3,2,1,1,10,0,93,,4,1,5,8,8,1,3,3
2832383,1,6,,1,1,1,0,1,0,3,1,1,1,3,11,2,13,,4,2,0,,,,,
2832397,1,8,4,2,1,0,0,0,0,1,3,1,1,1,15,0,24,,1,1,1,7,7,1,3,3
2832426,1,13,,2,1,0,0,0,0,1,3,1,1,2,15,0,33,,2,1,0,,,,,
2832431,1,7,,2,13,0,0,0,0,1,3,4,13,1,11,0,52,,2,2,8,,,,,
2832458,,5,,2,,0,0,0,0,1,,,,,,0,,,,1,1,,,,,
2832454,1,10,1,2,1,0,0,0,0,1,3,5,1,2,15,0,53,,1,2,1,7,7,1,3,3
2832475,1,1,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2832505,1,11,4,2,1,0,0,0,0,1,3,1,1,1,15,0,24,,1,2,1,7,7,1,4,4
2832524,1,17,,2,1,0,0,1,0,2,2,1,1,2,10,2,33,,,2,0,,,,,
2832520,4,6,9,2,1,0,0,1,0,2,3,1,1,1,14,2,81,1,2,1,1,11,11,3,2,1
2832530,1,10,4,4,1,0,0,0,0,1,3,3,1,2,11,0,52,,4,1,0,7,7,1,4,4
2832560,1,14,5,1,1,0,0,0,0,1,3,,1,2,15,0,21,,,1,0,7,7,1,4,4
2832592,1,10,5,2,1,0,0,1,0,2,3,1,1,1,15,1,42,,2,1,0,7,7,1,4,4
2832607,1,9,3,1,1,1,0,0,0,2,3,5,1,2,11,0,52,,2,2,1,7,7,1,3,3
2832615,1,12,3,3,1,0,0,0,0,1,3,1,1,1,15,0,22,,1,1,1,7,7,1,3,3
2832630,1,16,,1,1,1,0,0,0,2,3,1,1,2,10,0,61,,,1,0,,,,,
2832642,1,10,9,2,1,0,0,0,0,1,3,1,1,2,15,0,23,,1,1,0,7,7,3,2,1
2832685,1,12,,2,1,1,1,1,0,4,3,1,1,2,10,1,71,,4,1,4,,,,,
2832693,1,14,,2,1,0,1,1,0,3,3,1,1,1,12,1,33,,,2,1,,,,,
2832692,1,8,4,2,1,0,0,0,0,1,3,1,1,1,15,0,22,,2,2,1,7,7,1,4,4
2832722,1,9,4,0,1,0,0,1,0,2,1,,1,4,15,1,53,,4,2,0,7,7,1,3,3
2832727,1,6,2,3,1,0,0,0,0,1,3,1,1,2,15,0,26,,3,1,1,7,7,1,3,3
2832770,1,8,1,2,4,0,0,0,0,1,3,4,1,1,15,0,33,,1,2,1,7,7,1,3,3
2832775,1,4,,1,1,0,0,0,1,2,3,1,1,2,10,0,,,4,1,3,,,,,
2832792,1,8,3,2,1,0,0,0,0,1,3,6,1,1,15,0,24,,1,2,1,7,7,1,4,4
2832794,1,4,,0,1,0,1,1,0,3,1,3,1,4,10,2,,,4,2,3,,,,,
2832810,1,6,,1,1,0,0,1,0,2,3,1,1,1,15,1,,,2,2,3,,,,,
2832850,1,9,4,3,1,0,0,0,0,1,3,3,1,2,12,0,73,,3,1,1,7,7,1,3,3
2832860,1,14,,0,1,1,0,0,0,2,3,,1,3,10,0,94,,,2,3,,,,,
2832883,1,14,,1,1,0,0,0,0,1,3,,1,2,13,0,31,,,1,0,,,,,
2832904,1,5,4,1,1,1,0,0,1,3,3,2,1,2,10,0,91,,4,2,4,4,4,1,3,3
2832900,1,1,,2,1,1,1,1,1,5,3,6,1,1,,1,,,,2,4,,,,,
2832976,1,16,,1,4,1,0,1,0,3,1,1,1,3,10,2,72,,,1,3,,,,,
2832973,1,16,,1,1,1,0,1,0,3,2,1,1,2,10,2,71,,,1,3,,,,,
2832985,1,9,1,1,1,0,0,0,1,2,3,7,1,2,12,0,44,,3,2,4,8,8,1,3,3
2833002,1,7,4,1,1,0,0,0,0,1,3,1,1,2,15,0,22,,3,2,9,11,11,1,4,4
2833018,1,11,8,2,1,0,0,0,0,1,3,3,1,2,12,0,62,,4,1,1,7,1,2,1,2
2833043,1,8,2,3,1,0,0,0,0,1,3,3,1,1,15,0,53,,4,2,1,7,7,1,3,3
2833054,1,14,,1,1,0,0,0,0,1,3,1,1,1,14,0,31,,,1,0,,,,,
2833060,1,13,,1,1,1,0,1,0,3,3,1,1,1,11,1,53,,3,2,0,,,,,
2833072,1,12,,2,1,0,0,1,0,2,2,1,1,2,12,1,53,,4,2,0,,,,,
2833087,1,14,3,2,1,1,0,0,0,2,3,1,1,1,10,0,91,,,2,0,7,7,1,3,3
2833122,1,15,,1,1,0,0,1,0,2,2,1,1,3,13,2,93,,,1,0,,,,,
2833124,2,8,3,1,1,0,1,0,0,2,3,3,1,1,11,0,13,8,2,2,5,4,4,1,4,4
2833149,,1,,1,1,1,1,0,0,3,3,2,1,1,,0,,,,1,5,,,,,
2833164,1,10,1,1,1,0,1,0,0,2,3,3,1,2,10,0,91,,3,2,3,10,10,1,3,3
2833179,1,9,1,2,1,1,0,0,0,2,3,1,1,2,11,0,52,,4,2,1,8,8,1,3,3
2833207,1,16,,2,1,0,0,1,0,2,2,1,1,3,15,1,26,,,1,0,,,,,
2833206,1,14,,1,1,0,0,0,0,1,3,1,1,2,11,0,52,,,2,0,,,,,
2833229,2,6,5,2,1,0,0,1,0,2,3,2,1,1,15,1,53,8,2,2,1,7,7,1,4,4
2833214,1,11,8,2,1,1,0,1,0,3,3,1,1,2,11,1,71,,3,1,0,7,1,2,1,2
2833234,1,17,,1,1,0,0,1,0,2,3,1,1,3,14,1,31,,,1,0,,,,,
2833257,1,15,,2,1,0,0,0,0,1,3,1,1,1,11,0,42,,,2,0,,,,,
2833278,2,10,3,2,1,0,0,0,0,1,3,3,1,2,12,0,53,8,4,2,1,7,7,1,3,3
2833269,1,8,4,2,1,0,0,0,0,1,3,1,1,1,15,0,12,,2,1,1,7,7,1,3,3
2833283,1,13,2,2,1,0,0,1,0,2,2,1,1,2,11,1,33,,3,2,0,7,7,1,3,3
2833307,1,2,,2,1,0,1,1,0,3,3,2,1,1,,1,,,,2,0,,,,,
2833343,1,9,2,2,1,0,0,0,0,1,3,4,1,1,14,0,33,,1,2,1,7,7,1,3,3
2833353,1,2,,2,1,0,0,0,0,1,3,2,1,1,,0,,,,1,1,,,,,
2833368,1,9,3,1,1,0,0,0,0,1,3,1,1,3,12,0,42,,3,2,1,7,7,1,3,3
2833366,1,9,9,1,1,1,0,0,0,2,3,2,1,2,10,0,83,,3,1,1,6,6,3,2,1
2833395,2,3,,2,1,0,0,0,0,1,3,6,1,2,,0,,8,,2,1,,,,,
2833423,1,1,,3,1,0,0,1,0,2,3,4,1,1,,1,,,,1,0,,,,,
2833421,1,8,3,2,1,0,0,0,0,1,3,1,1,1,14,0,33,,2,2,1,3,3,1,3,3
2833431,1,13,3,2,4,0,0,0,0,1,3,1,1,2,10,0,52,,2,1,0,7,7,1,3,3
2833428,1,5,4,4,1,0,0,0,0,1,3,1,1,1,12,0,24,,3,1,1,7,7,1,4,4
2833457,1,15,,1,1,1,0,0,0,2,3,1,1,2,10,0,93,,,1,0,,,,,
2833531,1,3,,2,1,0,0,0,0,1,3,3,1,2,,0,,,,2,3,,,,,
2833524,1,17,,0,1,1,0,1,0,3,2,,1,3,10,1,82,,,2,3,,,,,
2833555,1,6,2,2,1,0,0,0,0,1,3,1,1,1,14,0,12,,2,2,3,7,7,1,4,4
2833553,1,15,,1,1,0,0,1,0,2,1,1,1,4,12,2,81,,,1,0,,,,,
2833566,1,3,,0,1,0,0,1,0,2,3,7,1,1,,1,,,,2,3,,,,,
2833602,1,11,7,1,1,1,0,0,0,2,3,1,1,1,11,0,83,,3,1,1,7,7,1,4,4
2833630,1,14,,1,1,1,0,0,0,2,3,,1,2,11,0,52,,,2,0,,,,,
2833617,1,14,,1,1,1,0,1,0,3,3,1,1,1,10,1,82,,,1,0,,,,,
2833643,3,1,,0,1,0,1,0,1,3,3,6,1,1,,0,,9,,2,4,,,,,
2833658,1,11,,1,1,1,1,0,0,3,3,,1,2,10,0,51,,4,2,3,,,,,
2833687,1,5,4,4,1,0,0,1,0,2,3,3,1,1,14,1,61,,1,1,1,7,7,1,4,4
2833698,1,3,,3,1,0,0,0,0,1,3,,1,1,,0,,,,2,1,,,,,
2833705,1,6,4,2,1,0,1,0,0,2,3,1,1,3,14,0,53,,4,2,1,7,7,1,3,3
2833727,1,15,3,2,1,1,0,1,0,3,2,1,1,3,16,1,83,,,1,0,7,7,1,4,4
2833737,1,15,,0,1,1,0,0,0,2,3,,1,3,11,0,33,,,2,0,,,,,
2833780,1,14,,1,1,1,0,0,0,2,3,,1,2,10,0,51,,,1,0,,,,,
2833805,1,9,,2,1,0,0,0,0,1,3,4,1,1,14,0,33,,1,2,1,,,,,
2833793,1,3,,2,1,0,0,0,0,1,3,5,1,1,,0,,,,1,1,,,,,
2833820,2,7,5,2,12,0,0,0,0,1,3,4,1,1,15,0,13,8,1,1,5,7,7,1,4,4
2833827,1,13,1,1,1,0,0,0,0,1,3,,1,1,15,0,26,,1,2,0,7,7,1,3,3
2833875,1,17,,0,6,1,0,1,0,3,3,1,2,2,10,1,53,,,2,0,,,,,
2833891,1,13,8,1,1,0,0,0,0,1,3,,1,2,15,0,14,,1,1,1,1,1,2,1,2
2833909,2,14,5,2,1,0,0,0,0,1,3,1,1,2,14,0,13,8,,1,5,7,7,1,4,4
2833907,1,13,,2,1,0,0,0,0,1,3,1,1,2,15,0,13,,2,1,0,,,,,
2833924,,5,,3,,0,0,0,0,1,,,,,,0,,,,1,1,,,,,
2833953,1,15,,1,1,0,1,1,0,3,3,1,1,2,15,1,21,,,1,0,,,,,
2833973,1,15,,1,1,0,0,0,0,1,3,1,1,2,15,0,26,,,2,0,,,,,
2833986,1,15,,2,1,0,0,0,0,1,3,1,1,2,15,0,22,,,2,0,,,,,
2833976,1,14,,2,1,0,0,0,0,1,3,1,1,1,11,0,33,,,2,0,,,,,
2833998,1,7,,2,2,0,0,0,0,1,3,4,1,2,15,0,14,,3,2,1,,,,,
2834041,1,11,7,0,1,0,0,0,0,1,3,5,1,2,15,0,21,,1,1,1,7,7,1,4,4
2834073,1,14,,2,1,0,1,1,0,3,1,3,1,4,14,2,44,,,2,0,,,,,
2834061,1,7,5,2,1,0,0,0,0,1,3,4,1,1,14,0,14,,1,2,1,7,7,1,4,4
2834071,2,10,5,4,1,0,1,1,0,3,2,1,1,3,15,1,13,8,1,1,1,7,7,1,4,4
2834097,1,12,5,1,11,0,0,0,0,1,3,,1,1,15,0,41,,2,1,0,7,7,1,4,4
2834122,1,13,,2,1,0,1,1,0,3,3,1,1,1,15,1,21,,2,1,5,,,,,
2834145,1,11,9,3,1,1,0,1,1,4,3,1,1,1,11,1,53,,1,2,3,7,7,3,2,1
2834167,3,10,4,3,1,0,0,0,0,1,3,4,1,1,15,0,21,4,1,1,1,7,7,1,4,4
2834165,1,3,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,1,0,,,,,
2834177,1,14,1,1,1,0,0,0,0,1,3,,1,2,12,0,41,,,2,0,10,10,1,3,3
2834223,1,3,,3,1,0,0,0,0,1,3,5,1,2,,0,,,,2,3,,,,,
2834229,1,4,,3,1,0,0,1,0,2,3,5,1,1,10,1,,,2,1,1,,,,,
2834254,1,6,4,0,1,0,1,1,0,3,3,1,1,2,11,1,81,,4,1,4,9,9,1,3,3
2834246,1,15,2,2,1,0,0,0,0,1,3,1,1,2,16,0,14,,,2,0,8,8,1,3,3
2834267,1,10,3,3,1,1,0,0,0,2,3,1,1,1,16,0,83,,3,1,1,7,7,1,4,4
2834301,1,5,9,1,1,0,0,0,0,1,3,4,1,1,11,0,71,,4,1,1,8,8,3,2,1
2834289,1,13,,2,1,0,0,0,0,1,3,1,1,2,10,0,24,,2,1,0,,,,,
2834318,1,14,,3,1,1,0,1,0,3,3,1,1,2,10,1,83,,,1,0,,,,,
2834315,1,1,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,1,1,,,,,
2834328,3,7,9,1,2,0,0,0,0,1,3,2,1,1,15,0,26,12,2,2,8,7,7,3,2,1
2834390,,5,,3,,0,0,0,0,1,,,,,,0,,,,1,0,,,,,
2834379,1,12,4,4,1,0,0,0,0,1,3,1,1,1,14,0,31,,3,1,1,7,7,1,3,3
2834405,,1,,1,1,0,0,0,0,1,3,4,1,1,,0,,,,1,6,,,,,
2834400,1,6,2,2,12,0,0,0,0,1,3,2,1,2,15,0,34,,2,2,5,7,7,1,4,4
2834425,1,12,5,2,1,0,0,0,0,1,3,1,1,2,15,0,21,,1,1,0,7,7,1,4,4
2834456,1,5,9,1,1,0,1,0,0,2,3,4,1,1,13,0,71,,2,1,4,8,8,3,2,1
2834480,1,17,,1,1,1,0,1,0,3,2,,1,2,10,1,53,,,2,0,,,,,
2834485,1,9,7,4,1,0,0,0,0,1,3,3,1,2,15,0,21,,1,1,1,7,7,1,4,4
2834501,1,7,6,2,1,0,0,0,0,1,3,1,1,1,15,0,54,,2,2,1,7,7,1,4,4
2834511,1,17,5,0,1,1,0,0,0,2,3,,1,2,10,0,52,,,2,0,7,7,1,3,3
2834564,2,8,,2,1,1,1,0,1,4,3,,1,2,10,0,71,8,3,1,5,,,,,
2834554,1,18,,1,1,1,0,1,0,3,2,,1,2,10,1,24,,,2,0,,,,,
2834571,1,12,,4,1,0,0,0,0,1,3,1,1,1,11,0,33,,1,2,0,,,,,
2834579,2,3,,2,12,0,0,0,0,1,3,6,1,1,,0,,8,,1,1,,,,,
2834592,1,18,,1,4,0,0,1,0,2,1,1,1,4,15,2,23,,,2,0,,,,,
2834630,1,11,2,2,1,0,0,0,0,1,3,3,1,2,10,0,93,,4,1,0,7,7,1,3,3
2834642,1,10,3,1,1,0,0,0,0,1,3,5,1,1,12,0,96,,4,1,1,9,9,1,3,3
2834647,1,15,,2,1,0,0,1,0,2,2,1,1,2,15,2,51,,,2,3,,,,,
2834659,1,2,,1,1,0,0,0,0,1,3,4,1,1,,0,,,,2,3,,,,,
2834682,1,2,,4,1,0,0,0,0,1,3,4,1,1,,0,,,,1,1,,,,,
2834727,1,15,,2,1,0,0,0,0,1,3,1,1,1,15,0,13,,,2,0,,,,,
2834728,1,15,,1,1,0,0,1,0,2,2,1,1,3,15,1,23,,,2,0,,,,,
2834745,1,14,,3,1,0,0,0,0,1,3,1,1,1,15,0,13,,,1,0,,,,,
2834752,1,11,9,3,1,0,0,0,0,1,3,1,1,2,16,0,52,,2,1,1,7,7,3,2,1
2834760,1,9,3,1,1,0,0,0,0,1,3,5,1,1,12,0,44,,3,2,1,7,7,1,3,3
2834795,1,2,,1,1,0,1,1,1,4,3,6,1,2,,1,,,,1,4,,,,,
2834796,1,2,,1,1,0,1,1,1,4,3,6,1,1,,1,,,,2,4,,,,,
2834814,1,14,,2,1,0,0,1,0,2,2,1,1,2,11,2,42,,,2,0,,,,,
2834817,1,13,,1,1,0,1,0,0,2,3,1,1,2,10,0,91,,4,1,0,,,,,
2834841,1,2,,2,1,0,0,0,0,1,3,6,1,1,,0,,,,2,4,,,,,
2834861,1,13,1,2,2,0,0,0,0,1,3,1,1,3,10,0,13,,2,1,0,7,7,1,3,3
2834877,1,10,7,1,1,0,0,0,0,1,3,7,1,2,15,0,22,,1,2,5,7,7,1,4,4
2834899,1,13,,2,1,0,0,1,0,2,3,1,1,1,14,1,33,,4,1,1,,,,,
2834898,1,8,,1,1,0,0,0,0,1,3,5,1,2,11,0,91,,2,2,1,,,,,
2834924,1,18,,0,7,0,0,1,0,2,1,1,3,3,15,2,31,,,1,0,,,,,
2834982,1,4,,1,10,0,0,0,1,2,3,6,12,1,12,0,,,3,2,5,,,,,
2834987,2,8,1,2,1,1,0,0,0,2,3,1,1,2,10,0,83,8,3,1,5,7,7,1,3,3
2835002,1,16,,1,1,0,0,1,0,2,2,1,1,3,15,2,91,,,2,3,,,,,
2835003,1,10,,1,1,1,1,1,0,4,2,,1,5,11,1,72,,3,1,9,,,,,
2835022,1,3,,1,1,1,1,0,0,3,3,7,4,2,,0,,,,1,3,,,,,
2835037,1,16,,1,1,0,0,1,0,2,2,1,1,3,15,1,22,,,2,5,,,,,
2835062,1,2,,2,1,0,0,1,0,2,3,6,1,1,,1,,,,1,1,,,,,
2835067,3,4,,1,1,1,1,0,1,4,3,,1,3,10,0,14,8,2,2,5,,,,,
2835081,1,13,7,1,1,0,0,0,0,1,3,1,1,2,16,0,33,,1,2,0,8,8,1,4,4
2835089,1,15,8,3,1,1,0,0,0,2,3,1,1,2,16,0,71,,,1,0,7,1,2,1,2
2835109,1,9,,0,1,1,1,0,0,3,3,1,1,1,10,0,71,,4,1,3,,,,,
2835118,2,5,3,4,1,0,0,0,0,1,3,1,1,1,14,0,34,8,4,1,0,7,7,1,3,3
2835115,1,11,7,2,1,0,0,0,0,1,3,5,1,1,15,0,25,,1,1,1,7,7,1,4,4
2835116,1,12,8,1,12,0,0,0,0,1,3,,1,1,12,0,61,,3,1,1,1,1,2,1,2
2835164,1,16,,1,1,1,0,0,0,2,3,1,1,2,16,0,14,,,1,9,,,,,
